Start Time, Sun Mar 25 11:42:20 GMT-0400 2007
Energy calibration,  Offset: 0, Slope: 0.755919873714447, Quadratic: 0
Live Time (s), 1199.585158
Real Time (s), 1200
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
391, 295.5646706223488, 24
392, 296.32059049606323, 33
393, 297.0765103697777, 18
394, 297.8324302434921, 21
395, 298.5883501172066, 29
396, 299.344269990921, 24
397, 300.10018986463547, 35
398, 300.8561097383499, 21
399, 301.61202961206436, 27
400, 302.3679494857788, 17
401, 303.12386935949326, 22
402, 303.8797892332077, 32
403, 304.63570910692215, 19
404, 305.3916289806366, 25
405, 306.14754885435104, 24
406, 306.9034687280655, 27
407, 307.65938860177994, 26
408, 308.4153084754944, 28
409, 309.17122834920883, 30
410, 309.9271482229233, 27
411, 310.6830680966377, 25
412, 311.4389879703522, 20
413, 312.1949078440666, 18
414, 312.95082771778107, 24
415, 313.7067475914955, 17
416, 314.46266746520996, 26
417, 315.2185873389244, 24
418, 315.97450721263885, 29
419, 316.7304270863533, 22
420, 317.48634696006775, 24
421, 318.2422668337822, 26
422, 318.99818670749664, 28
423, 319.7541065812111, 20
424, 320.51002645492554, 23
425, 321.26594632864, 25
426, 322.02186620235443, 22
427, 322.7777860760689, 26
428, 323.5337059497833, 24
429, 324.2896258234978, 24
430, 325.0455456972122, 25
431, 325.80146557092667, 29
432, 326.5573854446411, 26
433, 327.31330531835556, 26
434, 328.06922519207, 34
435, 328.82514506578445, 36
436, 329.5810649394989, 16
437, 330.33698481321335, 35
438, 331.0929046869278, 22
439, 331.84882456064224, 25
440, 332.6047444343567, 27
441, 333.36066430807114, 19
442, 334.1165841817856, 17
443, 334.87250405550003, 35
444, 335.6284239292145, 28
445, 336.3843438029289, 23
446, 337.1402636766434, 16
447, 337.8961835503578, 19
448, 338.65210342407227, 22
449, 339.4080232977867, 15
450, 340.16394317150116, 30
451, 340.9198630452156, 23
452, 341.67578291893005, 28
453, 342.4317027926445, 17
454, 343.18762266635895, 28
455, 343.9435425400734, 20
456, 344.69946241378784, 20
457, 345.4553822875023, 22
458, 346.21130216121674, 20
459, 346.9672220349312, 19
460, 347.72314190864563, 26
461, 348.4790617823601, 25
462, 349.2349816560745, 24
463, 349.99090152978897, 22
464, 350.7468214035034, 24
465, 351.50274127721786, 28
466, 352.2586611509323, 26
467, 353.01458102464676, 27
468, 353.7705008983612, 26
469, 354.52642077207565, 24
470, 355.2823406457901, 13
471, 356.03826051950455, 30
472, 356.794180393219, 29
473, 357.55010026693344, 28
474, 358.3060201406479, 24
475, 359.06194001436234, 23
476, 359.8178598880768, 29
477, 360.57377976179123, 23
478, 361.3296996355057, 22
479, 362.0856195092201, 29
480, 362.84153938293457, 27
481, 363.597459256649, 23
482, 364.35337913036346, 21
