Start Time, Sun Mar 18 11:29:39 GMT-0400 2007
Energy calibration,  Offset: 0, Slope: 0.755919873714447, Quadratic: 0
Live Time (s), 28.297512
Real Time (s), 28.620118
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
951, 718.8797999024391, 161
952, 719.6357197761536, 150
953, 720.391639649868, 146
954, 721.1475595235825, 152
955, 721.9034793972969, 161
956, 722.6593992710114, 135
957, 723.4153191447258, 119
958, 724.1712390184402, 137
959, 724.9271588921547, 122
960, 725.6830787658691, 122
961, 726.4389986395836, 135
962, 727.194918513298, 120
963, 727.9508383870125, 112
964, 728.7067582607269, 94
965, 729.4626781344414, 80
966, 730.2185980081558, 90
967, 730.9745178818703, 80
968, 731.7304377555847, 91
969, 732.4863576292992, 71
970, 733.2422775030136, 72
971, 733.9981973767281, 66
972, 734.7541172504425, 71
973, 735.510037124157, 62
974, 736.2659569978714, 66
975, 737.0218768715858, 61
976, 737.7777967453003, 49
977, 738.5337166190147, 52
978, 739.2896364927292, 48
979, 740.0455563664436, 29
980, 740.8014762401581, 38
981, 741.5573961138725, 42
982, 742.313315987587, 42
983, 743.0692358613014, 29
984, 743.8251557350159, 37
985, 744.5810756087303, 32
986, 745.3369954824448, 29
987, 746.0929153561592, 27
988, 746.8488352298737, 19
989, 747.6047551035881, 6
990, 748.3606749773026, 29
991, 749.116594851017, 17
992, 749.8725147247314, 18
993, 750.6284345984459, 12
994, 751.3843544721603, 13
995, 752.1402743458748, 13
996, 752.8961942195892, 11
997, 753.6521140933037, 10
998, 754.4080339670181, 8
999, 755.1639538407326, 4
1000, 755.919873714447, 11
1001, 756.6757935881615, 14
1002, 757.4317134618759, 6
1003, 758.1876333355904, 4
1004, 758.9435532093048, 4
1005, 759.6994730830193, 5
1006, 760.4553929567337, 4
1007, 761.2113128304482, 2
1008, 761.9672327041626, 6
1009, 762.723152577877, 3
1010, 763.4790724515915, 5
1011, 764.2349923253059, 1
1012, 764.9909121990204, 0
1013, 765.7468320727348, 0
1014, 766.5027519464493, 2
1015, 767.2586718201637, 0
1016, 768.0145916938782, 1
1017, 768.7705115675926, 1
1018, 769.5264314413071, 2
1019, 770.2823513150215, 1
1020, 771.038271188736, 1
1021, 771.7941910624504, 3
1022, 772.5501109361649, 1
1023, 773.3060308098793, 1
1024, 774.0619506835938, 1
